day,dt,hours,closest_int,FI,Ts,ku,kf,SP,a,Ls,S,Sr,Rf,dz0_imp,imp_1_vs_exp_0,dz0_sum,dh0,dh0_sum,dhs,dhs_sum,dh,h,dz,z,idx,gradT_p,flux,Cq,root_1,root_2,pos_flux,neg_flux,wat_flux,seg_flux,xps
45,24,1080,0.448,3319.2,-5.5,0.03,0.03,0,0,649,0.94,1,1.35917,-0.0177722,1,0.426055,0,0,0,0,0,0,-0.0177722,0.416055,2,2.32073,5.65479,0.941688,-0.0177722,-0.272892,5.65479,5.1742,-0.480591,0,0.038
45.1151,2.76154,1082.76,0.448,3348.2,-10.5,0.03,0.03,0,0,649,0.94,1,0.766762,0.0219448,1,0.448,0,0,0,0,0,0,0.0219448,0.438,2,2.32073,4.11413,0.693316,0.0625237,-0.26067,4.11413,9.27145,5.15732,0,0.038
46,21.2385,1104,0.548,3571.2,-10.5,1.48,1.48,0,0,1250,0.94,0,1.49826,0.0177755,1,0.465776,0,0,0,0,0,0,0.0177755,0.455776,3,2.32073,5.93399,1,0.0177755,-4.55343,5.93399,6.98017,1.04619,0,0.038
47,24,1128,0.548,3631.2,-2.5,1.48,1.48,0,0,1250,0.94,0,1.51027,-0.0802335,1,0.385542,0,0,0,0,0,0,-0.0802335,0.375542,3,2.32073,5.86442,1,-0.0802335,-4.50275,5.86442,1.68559,-4.17883,0,0.038
48,24,1152,0.41,3667.2,-1.5,1.77,1.89,0,0,7897,0.94,52,0.218648,0.0122835,1,0.397826,0,0,0,0,0,0,0.0122835,0.387826,1,2.32073,2.71808,0.468941,0.0122835,-0.847033,2.71808,6.75988,4.04179,0,0.038
48.2185,5.24449,1157.24,0.41,3692.37,-4.8,1.77,1.89,0,0,7897,0.94,52,0.225147,0.0121745,1,0.41,0,0,0,0,0,0,0.0121745,0.4,1,2.32073,2.68671,0.468941,0.0528395,-0.912061,2.68671,21.0187,18.332,0,0.038
48.5774,8.61428,1165.86,0.448,3733.72,-4.8,0.03,0.03,0,0,649,0.94,1,0.231589,0.038,1,0.448,0,0,0,0,0,0,0.038,0.438,2,2.32073,2.68671,0.468941,0.0508685,-0.142407,2.68671,5.54963,2.86292,0,0.038
49,10.1412,1176,0.548,3782.4,-4.8,1.48,1.48,0,0,1250,0.94,0,1.49826,-0.0203701,1,0.42763,0,0,0,0,0,0,-0.0203701,0.41763,3,2.32073,5.72931,1,-0.0203701,-4.46095,5.72931,3.21851,-2.5108,0,0.038
49.125,3.00051,1179,0.448,3811.8,-9.8,0.03,0.03,0,0,649,0.94,1,0.819252,0.0203701,1,0.448,0,0,0,0,0,0,0.0203701,0.438,2,2.32073,4.05137,0.715323,0.0563252,-0.2553,4.05137,8.45736,4.40599,0,0.038
50,20.9995,1200,0.548,4017.6,-9.8,1.48,1.48,0,0,1250,0.94,0,1.49826,0.0143822,1,0.462382,0,0,0,0,0,0,0.0143822,0.452382,3,2.32073,5.6637,1,0.0143822,-4.54437,5.6637,6.5198,0.856102,0,0.038
